,ICL Prompt,ZSL Prompt,Answer
74,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Xandros unveils Linux Desktop Management Server app The new Xandros Desktop Management Server software gives IT administrators the tools needed to roll out, configure and maintain mass deployments of Linux-equipped PCs.
Category: Technology
News: British Airways cancels about 1,000 Heathrow flights LONDON, September 16 (New Ratings) - British Airways (BAI1.FSE) has cancelled about 1,000 inbound and outbound flights from London #39;s Heathrow Airport over the next three months.
Category: Business
News: Marathon result disputed The Brazilian Olympic Committee will lodge an appeal against the result of Sunday #39;s Athens marathon, after it was disrupted by a spectator.
Category: Sports
News: Cardinals capture pennant in spectacular fashion ST. LOUIS - Entering Game 7 of the National League Championship Series on Thursday night at Busch Stadium, the St. Louis Cardinals and the Houston Astros had played six games about as evenly as two teams possibly could play.
Category: Sports
News: Johnson Controls reports 24 earnings increase Johnson Controls Inc. reported a 24 increase in fiscal fourth quarter earnings today, with the Glendale-based company riding continued strong sales to auto makers.
Category: Business
News: No Easy Return Felix Trinidad's return to boxing may be timed well but it won't be easy facing the aggressive and dangerous Ricardo Mayorga.
Category: Sports
News: Report lauds locals #39; help in disasters Local communities are often better at dealing with the effects of natural disasters than international aid agencies, a new report says.
Category: Technology
News: Cairn to oppose cess on output Cairn Energy Plc, which plans to produce 80,000-1,00,000 barrel of crude oil per day from its Mangala and Aishwariya fields in Rajasthan, is disputing a tax that has been imposed on production.
Category: Business
News: Safety Board Faults FAA Runway Safety Effort A near-collision between a jumbo jet and another plane in August prompted US safety investigators on Tuesday to classify as unacceptable aviation regulators #39; efforts to improve runway safety.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Safety Board Faults FAA Runway Safety Effort A near-collision between a jumbo jet and another plane in August prompted US safety investigators on Tuesday to classify as unacceptable aviation regulators #39; efforts to improve runway safety.
Category:",Business
75,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: At tech firms, time again for flextime? Despite a clampdown after the dot-com bust, some employees now have more options about when and where they work.
Category: Technology
News: BLAIR PEACE HOPES A HISTORIC deal to end IRA violence forever will be struck, Tony Blair insisted yesterday. The PM remained optimistic after Ulster #39;s politicians failed to come to a landmark agreement.
Category: World
News: Holmes grabs gold in nick of time Kelly Holmes came from the back of the pack to take Olympic gold last night in a thrilling 800 metres final. Holmes was second to last going into the second of the two laps.
Category: Sports
News: Israeli Soldier, Militant Killed in Gaza  GAZA (Reuters) - Palestinian militants killed an Israeli  soldier and wounded four others in an ambush in the central  Gaza Strip on Tuesday, Israeli and Palestinian sources said.
Category: World
News: Nader Supporters Lose Supreme Court Appeal (AP) AP - The Supreme Court on Tuesday rejected a last-ditch bid to put Ralph Nader on Oregon's election ballot.
Category: World
News: Options Report: Traders Take Stock Sell-Off In Stride NEW YORK (Dow Jones)--Stock selling in the software and semiconductor sectors sent benchmark indexes lower, with the Dow Jones Industrial Average breaking through to a new 
Category: Business
News: Soccer / Crystal Palace holds Arsenal, Chelsea goes two points &lt;b&gt;...&lt;/b&gt; Chelsea went two points clear at the top of the Premier League after beating Everton 1-0 and struggling champion Arsenal was held to a surprise 1-1 draw by promoted Crystal Palace yesterday.
Category: Sports
News: Report: BT Poised to Buy Infonet (Reuters) Reuters - Britain's BT Group Plc  is hoping\to make a dramatic return to the United States with a  #36;1\billion acquisition of Californian telecoms group Infonet\Services Corp. , the Sunday Times newspaper reported.
Category: Business
News: New Ukraine Poll Looks Likely Way Out of Crisis (Reuters) Reuters - A new Ukrainian poll of some sort looks\increasingly likely once again on Thursday as parliament and\the Supreme Court press ahead with efforts to resolve a\national crisis over a disputed presidential election.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: New Ukraine Poll Looks Likely Way Out of Crisis (Reuters) Reuters - A new Ukrainian poll of some sort looks\increasingly likely once again on Thursday as parliament and\the Supreme Court press ahead with efforts to resolve a\national crisis over a disputed presidential election.
Category:",World
76,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Holiday Gift Card Giving Gets More Innovative From department store to discounter, retailers are using innovative technology and clever packaging to make shoppers feel good about giving the gift of plastic.
Category: Business
News: Omnicare Extends Offer for NeighborCare Omnicare Inc. (OCR.N: Quote, Profile, Research) said on Wednesday it extended its \$30 a share all cash offer for all the outstanding shares of NeighborCare Inc.
Category: Business
News: Modified animals continue trend The use of genetically modified animals in UK labs continues to grow, official statistics released on Tuesday show.
Category: World
News: Montgomerie Has Strong Finish at Heritage (AP) AP - Ryder Cup star Colin Montgomerie had a birdie and eagle on the last two holes Thursday, shooting a 1-under-par 71 that left him four strokes behind the leaders after the first round of The Heritage.
Category: Sports
News: Singh never faltered down the stretch waited for a mistake. And when Woods was the one to make it, Singh was on his way to a whopping sixth victory of the year and the No.
Category: Sports
News: Dutch Mourn Murdered Filmmaker Amid Revenge Fears  AMSTERDAM (Reuters) - The Netherlands mourned the outspoken  filmmaker killed a week ago by a suspected Islamic extremist,  while Dutch Muslims rallied to urge reconciliation on Tuesday  after a wave of apparent revenge attacks on mosques.
Category: World
News: IE Strategy Backfires It #39;s official. Microsoft recently stated definitivelyand contrary to rumorsthat there will be no new versions of Internet Explorer for users of older versions of Windows.
Category: Technology
News: Disease Risk Rise After Philippine Typhoon  REAL, Philippines (Reuters) - Flood waters receded in the  Philippines on Friday in the wake of a typhoon that killed at  least 35 people, but thousands more remained cut off from help,  hungry and at risk of disease after a week of severe flooding.
Category: World
News: Oil Dips Below \$46 as Iraq Flow Rises Oil prices dipped below \$46 on Tuesday in a third day of falls as a more optimistic Iraq export picture helped unwind some of the supply worries that have lifted the market to historic levels.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Oil Dips Below \$46 as Iraq Flow Rises Oil prices dipped below \$46 on Tuesday in a third day of falls as a more optimistic Iraq export picture helped unwind some of the supply worries that have lifted the market to historic levels.
Category:",Business
77,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Dust makes mesh of wireless sensors Start-up Dust Networks takes the covers off a low-power wireless system for linking sensors in walls, remote cameras and other places.\
Category: Technology
News: Iranian diplomat held hostage in Iraq freed: embassy An Iranian diplomat who was kidnapped in Iraq has been freed and is in the Iranian Embassy in Baghdad, diplomatic sources told Xinhua on Monday.
Category: World
News: Purdue, Minnesota can be Rose runners If this humble voter were filling out his ballot today, though, it would look like this: 1. Purdue 2. Minnesota 3. Ohio State, 4. Michigan 5. Iowa 6. Wisconsin 7. Michigan State 8. Northwestern 9. Penn State 10.
Category: Sports
News: Lion gets premium for China venture MELBOURNE - Lion Nathan will pursue growth in its domestic market after selling its loss-making China business. Lion Nathan incoming chief executive Rob Murray, who takes over on October 1, said the company 
Category: Business
News: Safe Mode in Windows Helps Fix What Ails It Booting up in safe mode; how to record vinyl records onto a PC; external floppy drives.
Category: Technology
News: Stocks Seen Weaker: Oil, Dollar Weigh  NEW YORK (Reuters) - U.S. stock futures pointed to a weaker  open on Monday as oil prices clawed back toward \$50 a barrel,  and investors concerns about a weak dollar grew after a meeting  of rich and developing nations said nothing to arrest its fall.
Category: Business
News: Shell unveils \$4B in plans Shell Canada outlined \$4 billion worth of expansions and de-bottlenecking at its Athabasca Oil Sands Project yesterday. The work will eventually bring the project to 500,000 barrels per day in production.
Category: Business
News: UM in command of ACC RALEIGH, NC  The North Carolina state fair was taking place less than a half-mile from Carter-Finley Stadium, but it was the Miami Hurricanes who provided most of the fireworks Saturday night.
Category: Sports
News: China mine blast kills 33 Thirty-three workers have been killed after a gas explosion at a coal mine in China #39;s northern Shanxi province. Officials say 71 miners were in the shaft when the blast occurred at Nanlou township.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: China mine blast kills 33 Thirty-three workers have been killed after a gas explosion at a coal mine in China #39;s northern Shanxi province. Officials say 71 miners were in the shaft when the blast occurred at Nanlou township.
Category:",World
78,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: US consumer confidence slips in November On the same day that a report credited strong consumer spending for fuelling the US economy, a separate report found sentiment among those very consumers waned in November.
Category: Business
News: Vector share float looms Vector #39;s \$1.3 billion bid for NGC promises a public offering of shares in a new local energy giant within 12 months. Vector put up \$3 a share to win the bidding war for the 66 per cent stake in NGC owned by Australian Gas Light (AGL).
Category: Business
News: Nadal Nails Roddick to Give Spain 2-0 Lead  SEVILLE, Spain (Reuters) - Teenage rookie Rafael Nadal  blunted the world's fastest serve on Friday to beat Andy  Roddick and give Spain a 2-0 lead over the United States in the  Davis Cup final.
Category: Sports
News: Sony to Launch Smaller PS2 Console Oct. 26-Report  TOKYO (Reuters) - Japan's Sony Corp is expected to unveil a  smaller version of its popular PlayStation 2 game console on  October 26, The Hollywood Reporter said on its Web site, citing  retailers and industry analysts.
Category: Technology
News: Japanese getting older as record numbers reach 100 The number of Japanese men and women who have lived 100 years or more surged this year to a record 23,038. The figure released by the Health Ministry reflects longer life spans in a rapidly greying nation, where 
Category: World
News: BA flight chaos enters second day British Airways passengers face further misery as the airline cancels 30 flights on Tuesday because of staff shortages.
Category: World
News: Russian Coal Mine Blast Kills 13, Rescue Efforts Over Rescue efforts at a Siberian mine after an explosion Thursday morning are over, and the bodies of all the 13 dead have been recovered.
Category: World
News: Alcoa to shutter Ohio automotive components plant PITTSBURGH Alcoa said today it will take a seven (m) million dollar charge to close an automotive components plant in Ohio due to overcapacity. 
Category: Business
News: 3M says profits surges, fails to impress market NEW YORK : US technology group 3M, which makes everything from sticky Post-it notes to medical products, announced a surge in profits but failed to impress the markets.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: 3M says profits surges, fails to impress market NEW YORK : US technology group 3M, which makes everything from sticky Post-it notes to medical products, announced a surge in profits but failed to impress the markets.
Category:",Business
79,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: BlackBerry phone rings all the right notes In the beginning, there was BlackBerry. A delicious fruit, yes, but also a clever way to get your e-mail on a pager-like device. Then there was BlackBerry: a clever way to get your 
Category: Technology
News: Vindication will rest in election In the 18 months since America declared victory in the war against Iraq, the contrast in military styles of the two pillars of the coalition could not be starker.
Category: World
News: Els is always a bridesmaid Despite passing Tiger Woods in the world rankings, he still is No. 2, now behind Vijay Singh. By BOB HARIG, Times Staff Writer. The pursuit has been long and exhausting and at times depressing.
Category: Sports
News: Abbas meets Palestinian militant leaders Damascus: PLO chairman Mahmud Abbas held talks with the leaders of three Damascus-based Palestinian militant groups as well as Syria #39;s president as he made the first official Palestinian visit to the country since 1996.
Category: World
News: FCC Clears Broadband over Power Lines Barriers The Federal Communications Commission (FCC) has cleared the way for Internet access over the same infrastructure that carries electricity to homes and businesses in America.
Category: Technology
News: iRiver N10 512MB Flash MP3 player &lt;strong&gt;Review&lt;/strong&gt; Dedicated follower of fashion?
Category: Technology
News: Mosque bombing mars beginning of election campaign BAGHDAD, Iraq -- A bomb targeting a prominent Shiite cleric killed seven people outside one of southern Iraqs holiest shrines Wednesday as campaigning began for Iraqs first post-Saddam elections -- a vote that is going ahead despite suicide attacks 
Category: World
News: Microsoft pushes back release of its next version of Windows SEATTLE - Microsoft Corp., whose software runs about 95 percent of personal computers worldwide, has delayed the next version of its Windows PC operating system until late 2006 because engineers took time away from the project to improve the security of 
Category: Technology
News: Microsoft, Amazon Team Against Phishers Seattle-area neighbors Amazon.com and Microsoft today announced the filing of several lawsuits in connection with spoofing and phishing scams that deceive consumers and misuse Amazon #39;s brand name.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Microsoft, Amazon Team Against Phishers Seattle-area neighbors Amazon.com and Microsoft today announced the filing of several lawsuits in connection with spoofing and phishing scams that deceive consumers and misuse Amazon #39;s brand name.
Category:",Business
80,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: UK Knew About Coup Plot in Eq. Guinea The British government knew about the alleged plot to overthrow the President of Equatorial Guinea at least five weeks before a group of mercenaries was arrested in March for planning the coup.
Category: World
News: AT amp;T to slash about 7,400 jobs The job cuts are a part of the company #39;s efforts to shift its focus to business services and cut costs amid the competitive long-distance telephone services market.
Category: Business
News: Purdue's win isn't pretty STATE COLLEGE, Pa. -- Taylor Stubblefield caught a 40-yard touchdown pass and became the Big Ten's career receptions leader as No. 9 Purdue held on to beat Penn State, 20-13, yesterday.
Category: Sports
News: Pfizer wastes no time touting Celebrex A day after Whitehouse Station-based Merck abruptly withdrew from the market Vioxx, its blockbuster arthritis drug, Pfizer yesterday moved to promote Celebrex, its competing medicine.
Category: Business
News: BASKETBALL ROUNDUP: Diogu lifts ASU to victory over Delaware TEMPE - Double- and triple-teaming don #39;t bother Ike Diogu. He gets his points from the line. Arizona State #39;s junior center had 32 points and nine rebounds, almost singlehandedly lifting the Sun Devils (2-0 
Category: Sports
News: Oracle Won't Predict PeopleSoft Acquisition Oracle Corp. may have won a major antitrust fight with the Justice Department last week over its proposed acquisition of PeopleSoft Inc., but that doesn't mean the company is on the verge of closing the deal. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;
Category: Technology
News: Attack in Kabul Injures 3 NATO Soldiers, 4 Others   KABUL, Afghanistan, Oct. 23 -- A purported Taliban fighter with grenades strapped to his body detonated them Saturday on a bustling Kabul street popular with foreigners, killing himself and wounding seven people, including three NATO soldiers, Afghan and U.S. officials said.
Category: World
News: Plus ca change? Suha Arafat #39;s rant against leaders of the Palestinian Authority and Yasser Arafat #39;s heirs apparent earlier in the week was revealing in many ways.
Category: World
News: Liberia #39;s ex-warring parties disband Three former warring factions in Liberia Wednesday officially disbanded at a ceremony in the capital of Monrovia. The UN Mission in Liberia said in a statement issued in 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Liberia #39;s ex-warring parties disband Three former warring factions in Liberia Wednesday officially disbanded at a ceremony in the capital of Monrovia. The UN Mission in Liberia said in a statement issued in 
Category:",World
81,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Political Clashes Leave 14 Dead in Haiti Description: Days of political unrest in Haiti #39;s capital leave at least 14 people dead. In Port-au-Prince, at least 10 civilians and four police officers have been killed since Thursday, in confrontations 
Category: World
News: Leaders of 25 EU Countries Sign New Constitution Leaders of the 25-nation European Union today signed the bloc #39;s new constitution in Rome, amid tight security around the city #39;s historic center.
Category: World
News: US firm target of deadly bomb blast in Kabul Afghanistan was rocked by two separate attacks, including a violent explosion in the capital, Kabul, and at a school in the southeastern part of the country.
Category: World
News: New Star Wars RTS Coming? November 10, 2004 - Could it be? Another bit of videogame goodness graced by the Star Wars universe? It looks that way, as LucasArts President Jim Ward told Reuters that a new Star Wars RTS title for the PC is on the way.
Category: Technology
News: Pentagon Widens Access to Web Site for Overseas Voters (Reuters) Reuters - A Pentagon-run Web site intended to\make it easier for Americans overseas to vote by absentee\ballot has been modified to broaden access to the site, the\Defense Department said on Wednesday.
Category: Technology
News: Thatcher son held in S Africa probe for role in Guinea coup CAPE TOWN, AUGUST 25: The son of former British PM Margaret Thatcher was arrested in South Africa on Wednesday on suspicion of involvement in a mercenary plot against the government of Equatorial Guinea.
Category: World
News: Studies: Walking May Ward Off Alzheimer's CHICAGO - The health benefits of regular walking may include helping prevent mental decline and Alzheimer's disease, research in patients aged 70 and up has found, bolstering evidence that exercise needn't be strenuous to be good for you.    There's plenty of evidence that mental exercise, such as crossword puzzles and reading, may reduce Alzheimer's risks, but previous studies on brain benefits from physical exercise had conflicting results...
Category: World
News: No clue on CNN producer #39;s fate Palestinian security men Tuesday sought CNN producer Riad Ali who was kidnapped in Gaza by gunmen Monday evening on a busy street.
Category: World
News: UK economy slows in third quarter The UK #39;s economic growth slowed in the third quarter as manufacturing output declined, preliminary data has shown. Gross domestic output (GDP) increased 0.4 in the three months to 18 October, according to 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: UK economy slows in third quarter The UK #39;s economic growth slowed in the third quarter as manufacturing output declined, preliminary data has shown. Gross domestic output (GDP) increased 0.4 in the three months to 18 October, according to 
Category:",Business
82,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: AstraZeneca's Crestor May Harm Kidneys (Reuters) Reuters - Twenty-nine patients who took\AstraZeneca Plc's   anti-cholesterol drug Crestor\have developed kidney damage, a U.S. consumer group said on\Friday as it called again for a ban on the medicine.
Category: Business
News: Trainer Says Bonds Took Undetectable Drug: Report  SAN FRANCISCO (Reuters) - Baseball star Barry Bonds took an  undetectable performance-enhancing drug during the 2003 season,  his weight trainer said on a secretly recorded tape, The San  Francisco Chronicle reported Saturday.
Category: Sports
News: Car Bombers Strike Near Green Zone, 7 Dead  BAGHDAD (Reuters) - A double suicide car bomb attack  devastated a police station just outside Baghdad's fortified  Green Zone on Saturday, killing seven people and wounding 57 in  the latest strike against Iraq's beleaguered security forces.
Category: World
News: Israeli Tank Fire Kills 3 in Gaza Town  GAZA (Reuters) - Israeli tanks shelled a town in the in the  northern Gaza Strip early on Wednesday, killing three  Palestinians and wounding 10 children in their houses,  witnesses and medics said.
Category: World
News: HP Looking to Ward off Viruses HP announced today that they are working on software to throttle viruses which could ultimately slow the spread of viruses and worms.
Category: Technology
News: Twenty-Five Hurt as Azores Plane Avoids Collision (Reuters) Reuters - Twenty-five TAP-Air Portugal passengers\and crew were slightly injured when the plane made a hasty\maneuver to avoid a mid-air collision just before landing on an\island in The Azores on Friday, TAP said.
Category: World
News: Odd Man Out in U.S. Inquiry Into Fannie Mae The 211-page report that was released on Wednesday by the Fannie Mae regulatory agency has put Roger L. Barnes in the spotlight.
Category: Business
News: Questions Raised About Bush Guard Service (AP) AP - New documents unearthed in the midst of the presidential campaign fill in some blanks but raise other questions about the sometimes mysterious and spotty story of President Bush's military service during Vietnam when he won a coveted spot in the Texas Air National Guard and avoided the war.
Category: World
News: Brushing off the buzz So, Bronson Arroyo , will you pitch Alex Rodriguez any differently tonight in Yankee Stadium than you did the last time you faced him at Fenway Park July 24?
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Brushing off the buzz So, Bronson Arroyo , will you pitch Alex Rodriguez any differently tonight in Yankee Stadium than you did the last time you faced him at Fenway Park July 24?
Category:",Sports
83,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: White Sox 9, Royals 2 Mark Buehrle pitched a four-hitter for his fourth complete game of the season, leading the Chicago White Sox over the Kansas City Royals 9-2 Thursday night.
Category: Sports
News: Bulls 99, Timberwolves 88 Rookie Ben Gordon scored a career-high 31 points, 16 in the fourth quarter to hold off a furious Minnesota comeback, and the Chicago Bulls beat the Timberwolves 99-88 Saturday night.
Category: Sports
News: Mitsubishi chiefs deny cover up The Japanese car maker and three former executives plead not guilty to charges of covering up a truck defect in an official report.
Category: Business
News: University wrestles with controversial donation  COLUMBIA, Mo. -- When proud alumnus Ken Lay donated \$1.2 million in company stock to the University of Missouri five years ago, campus leaders hailed the donation from the then-chairman of Enron Corp.
Category: Business
News: Wi-Fi, WiMAX dead and gone, fibre pundits say IT #39;S BEEN a heck of an interesting two days here in Iceland. I #39;ve seen some interesting technology, heard some inventive speeches and met some people with different ideas.
Category: Technology
News: WTO paves way for retaliatory tariffs on US goods GENEVA - The World Trade Organization on Friday approved lists of US products on which Japan, five other countries and the European Union plan to levy punitive tariffs in retaliation for a US failure to repeal an illegal antidumping measure.
Category: Business
News: Intel delays first TV chip In another setback, the chipmaker says a processor for large-screen projection TVs won't come out this year.
Category: Technology
News: Hartford in top ten of  #39;most dangerous #39; cities (WTNH/AP, Nov. 22, 2004 6:55 AM) _ Hartford is the seventh most-dangerous city in the country, according to a Kansas company #39;s yearly ranking based on crime statistics.
Category: Business
News: Russia, China Hold Trade, Anti-Terrorism Talks Russian President Vladimir Putin and China #39;s prime minister, Wen Jiabao, have met in Moscow for talks on trade and the fight against terrorism.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Russia, China Hold Trade, Anti-Terrorism Talks Russian President Vladimir Putin and China #39;s prime minister, Wen Jiabao, have met in Moscow for talks on trade and the fight against terrorism.
Category:",World
84,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Warning to child soldier scouts A human rights group urges the UN to take recruiters of child soldiers to the International Criminal Court.
Category: World
News: Crude settles above \$50 for first time The price of oil settled above \$50 a barrel for the first time Friday amid concerns over tight supplies globally and hurricane-related production problems in the Gulf of Mexico.
Category: Business
News: Sadr #39;s aide denies entering of Iraqi police into Najaf shrine BAGHDAD, Aug. 20 (Xinhuanet) -- A top aide to Shiite cleric Moqtada al-Sadr denied a government announcement that Iraqi police entered Imam Ali shrine in Najaf on Friday, Al-Jazeera TV channel reported. 
Category: World
News: 1950s TV Lamps Resurface as Costly Kitsch  NEW YORK (Reuters) - Decorative lamps created to lessen eye  strain while watching the earliest TV sets are resurfacing in  homes as kitschy night lights and artifacts of mid-20th century  ""modern"" living.
Category: Business
News: Guantnamo Prisoners Getting Their Day, but Hardly in Court Each day, detainees in Guantnamo Bay, Cuba, argue before anonymous military officers that they should not be there. The hearings have come under heavy criticism.
Category: World
News: Woods cruises to eight shot victory in Japan In what became a walk in the park for the world #39;s number two golfer, Tiger Woods today strolled to his first stroke-play victory since the American Express in October of 2004, when he completed a wire-to-wire victory at the Dunlop Phoenix Tournament in 
Category: Sports
News: One by One, Iraqi Cities Become No-Go Zones In Iraq, the list of places from which American soldiers have either withdrawn or decided to visit only rarely is growing.
Category: World
News: SEC: Scheme targeted LA black community The Los Angeles area #39;s black community was the chief victim of a Ponzi scheme that took at least \$8 million from investors, the Securities 
Category: Business
News: California Backs Merger of 2 Giant Blue Cross Plans TV quot; gt; Anthem and WellPoint Health Networks, two giant Blue Cross plans, finally won approval yesterday from California #39;s insurance commissioner for their \$16.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: California Backs Merger of 2 Giant Blue Cross Plans TV quot; gt; Anthem and WellPoint Health Networks, two giant Blue Cross plans, finally won approval yesterday from California #39;s insurance commissioner for their \$16.
Category:",Business
85,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: US Consumer Price Index Sees September Bump The 0.2 percent increase in the September consumer price index compares with a 0.1 percent rise in August, according to the Labor Department.
Category: Business
News: Freed UN electoral workers in Afghanistan look forward to resuming &lt;b&gt;...&lt;/b&gt; 24 November 2004 - Three United Nations election workers freed yesterday nearly a month after being abducted in Afghanistan today thanked the Afghan people for the support shown during their ordeal and said they were looking forward to getting back to 
Category: World
News: Justice Dept. And S.E.C. Investigating Merck Drug Federal prosecutors and the S.E.C. are investigating Merck in connection with its recalled pain reliever, Vioxx.
Category: Business
News: Nothing artistic about MSG canvas Surrounded by what remained of his entourage, a victorious John Ruiz was walking through the tunnel toward his dressing room Saturday night when a spectator leaned over 
Category: Sports
News: Americans flock to the stores Americans stormed the nation #39;s stores on the day after Thanksgiving, the traditional start of the key holiday shopping season, lured by cut-price toys, consumer electronics and Santa.
Category: Business
News: EU Recommits Itself to U.S. Relationship (AP) AP - The European Union and the United States recommitted themselves to a smooth trans-Atlantic relationship Friday and hoped the second term of President Bush would no longer be marred by nasty political and trade disputes.
Category: World
News: Fatigue catching up to El Duque TORONTO (CP) - Orlando Hernandez has lost his pop and doesn #39;t know where to find it. Pitching for the first time in eight days, Hernandez (8-2) allowed five runs in three innings as the Toronto Blue Jays beat the New York Yankees 7-0 on Friday.
Category: Sports
News: Grieving parents return to sea's edge NAVALADY BEACH, Sri Lanka -- As dawn breaks over Sri Lanka's coast, dozens of parents come to the beach where huge waves seized their children a week ago.
Category: World
News: Red Sox take another big step (USATODAY.com) USATODAY.com - Pitching again through pain and seeping blood, Curt Schilling helped Boston move halfway to snaring its most elusive prize: a first World Series title in 86 years. Backed by another big hit from surprising Mark Bellhorn and unfazed by a defense that made four more errors, Red Sox beat St. Louis 6-2 Sunday to take a commanding 2-0 lead.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Red Sox take another big step (USATODAY.com) USATODAY.com - Pitching again through pain and seeping blood, Curt Schilling helped Boston move halfway to snaring its most elusive prize: a first World Series title in 86 years. Backed by another big hit from surprising Mark Bellhorn and unfazed by a defense that made four more errors, Red Sox beat St. Louis 6-2 Sunday to take a commanding 2-0 lead.
Category:",Sports
86,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Deadly storms leave 18 dead as  #39;Tokage #39; closes in on Tokyo AT LEAST 18 people were killed and 13 others missing yesterday as a powerful storm lashed Japan causing deadly mudslides, flash floods and prompting thousands to flee their homes.
Category: World
News: New York man wins \$149M lottery Like most parking lot attendants, Juan Rodriguez knows how tantalizing and frustrating it can be to drive a luxury car, only to have to surrender it all too quickly for a pair of crumpled dollars.
Category: Business
News: Microsoft Scales Back Longhorn Plans Key feature of the upcoming OS will be cut so it will ship in 2006.
Category: Technology
News: Nokia adds BlackBerry support to Series 80 handsets Nokia is adding BlackBerry connectivity to its Series 80 mobile devices, including the Nokia 9500 Communicator, and has unveiled a new business smartphone, the Edge-compatible Nokia 9300.
Category: Technology
News:  #39;Help! #39; cried the TV There #39;s an amusing story moving over the Associated Press wire this morning about a Corvallis, Ore., man whose new TV set surprised everyone by emitting an international distress signal that was picked up by satellite, sending emergency responders rushing 
Category: Technology
News: PluggedIn: Smart New World of Digitoys  AMSTERDAM (Reuters) - Jes Overmaat, a mother of five,  thought she had bought a sweet old-fashioned Teddy bear for a  present, when it suddenly started talking.
Category: Technology
News: Lawyer Urges Red Cross to Examine Saddam A French lawyer representing Saddam Hussein asked Monday for the International Red Cross to look into reports that the jailed former Iraqi leader has begun a hunger strike.
Category: World
News: Five Killed as Heavy Rains Pound Philippines (Reuters) Reuters - Five people were killed and 3 were\missing in the Philippines as heavy rain whipped up by two\typhoons caused floods and landslides in Manila and neighboring\areas, disaster officials said on Thursday.
Category: World
News: US 30-, 15-year mortgage rates fell in latest week Interest rates on US 30-year and 15-year mortgages have moved lower following last week #39;s disappointing jobs report that suggested economic growth had slowed, mortgage finance company Freddie Mac said on Thursday.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: US 30-, 15-year mortgage rates fell in latest week Interest rates on US 30-year and 15-year mortgages have moved lower following last week #39;s disappointing jobs report that suggested economic growth had slowed, mortgage finance company Freddie Mac said on Thursday.
Category:",Business
